Anio,Trimestre,Empresa,NombreCorto,NombreLargo,SIC, NAICS , Activos , Inventarios , PasivoCirc , PasivoLP , PPE , CPP , Efectivo , GC , CBV , UOAD , Ventas , IGR , Deuda , CPC , GO , GVGA , Precio_Accion , mkt_capital , No_Acciones , growth_Activos , q_1 , q_2 , q_3 , q_4 , q_5 
2012,2,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 52,483.96 ", 14.90 ," 4,679.49 "," 39,753.36 "," 8,740.62 ", 327.19 ," 5,444.27 "," 1,110.08 ", 23.49 ," 1,158.03 "," 3,775.77 ", 332.67 ," 33,346.65 ", 961.02 ," 2,617.74 "," 2,594.25 "," 93,124.74 "," 67,473.43 ", 0.72455 , 0.06 , 0.65 , 0.44 , 3.90 , 2.64 , 1.91 
2012,3,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 54,966.26 ", 13.84 ," 3,604.05 "," 42,815.70 "," 8,838.90 ", 117.15 ," 6,599.68 ", 159.36 , 11.78 , 951.48 ," 3,409.14 ", 365.96 ," 36,676.27 "," 1,007.58 "," 2,457.65 "," 2,445.87 "," 64,173.26 "," 64,173.26 ", 1.00000 , 0.05 , 0.50 , 0.32 , 3.11 , 2.01 , 1.49 
2012,4,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 57,702.73 ", 19.54 ," 5,268.57 "," 43,994.16 "," 9,224.27 ", 228.90 ," 7,106.72 ", 394.61 , 41.71 , 796.41 ," 4,143.09 ", 647.36 ," 38,061.20 ", 886.17 ," 3,346.68 "," 3,304.97 "," 42,542.16 "," 71,253.62 ", 1.67489 , 0.05 , 0.58 , 0.38 , 3.60 , 2.38 , 1.73 
2013,1,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 58,928.36 ", 20.12 ," 11,312.66 "," 39,323.19 "," 8,941.97 ", 178.50 ," 7,547.17 ", 168.49 , 31.85 ," 1,332.57 "," 2,945.45 ", 511.78 ," 38,462.67 "," 1,083.99 "," 1,612.88 "," 1,581.02 "," 51,872.64 "," 80,044.07 ", 1.54309 , 0.02 , 0.71 , 0.50 , 4.65 , 3.29 , 2.29 
2013,2,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 66,855.12 ", 28.10 ," 6,627.54 "," 50,318.92 "," 9,470.84 ", 178.84 ," 12,481.47 ", 220.06 , 1.72 , 961.88 ," 3,417.90 ", 440.80 ," 49,457.45 "," 2,058.01 "," 2,456.02 "," 2,454.31 ",," 92,254.69 ",, 0.13 ,-0.74 ,-0.85 ,-5.22 ,-6.01 ,-3.21 
2013,3,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 68,887.38 ", 27.58 ," 7,359.56 "," 51,298.05 "," 9,535.73 ", 177.37 ," 11,889.59 ", 110.02 , 16.93 ," 1,164.66 "," 3,403.51 ", 381.35 ," 50,402.44 "," 2,374.30 "," 2,238.85 "," 2,221.92 "," 102,005.19 "," 89,074.53 ", 0.87324 , 0.03 , 0.56 , 0.44 , 4.06 , 3.19 , 2.06 
2013,4,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 82,384.77 ", 28.08 ," 13,542.89 "," 58,517.86 "," 9,342.77 ", 223.15 ," 9,423.74 ", 8.93 , 21.08 , 995.49 ," 6,444.31 ", 737.79 ," 57,552.14 "," 2,521.93 "," 5,448.83 "," 5,427.74 "," 71,253.62 "," 89,944.57 ", 1.26232 , 0.20 , 0.39 , 0.22 , 3.47 , 1.91 , 1.50 
2014,1,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 81,722.21 ", 25.07 ," 10,795.47 "," 60,921.80 "," 9,239.49 ", 207.25 ," 7,831.47 ", 60.29 , 17.76 ," 1,163.55 "," 3,189.79 ", 476.26 ," 59,960.11 "," 2,117.01 "," 2,026.24 "," 2,008.48 "," 80,044.07 "," 92,884.72 ", 1.16042 ,-0.01 , 0.40 , 0.26 , 3.56 , 2.29 , 1.63 
2014,2,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 80,954.72 ", 42.88 ," 12,815.56 "," 61,290.92 "," 9,153.34 ", 208.86 ," 5,811.64 ", 18.80 , 12.79 ," 1,422.25 "," 3,848.66 ", 365.34 ," 60,332.55 "," 1,805.20 "," 2,426.41 "," 2,413.62 "," 48,842.48 "," 114,005.80 ", 2.33415 ,-0.01 , 0.66 , 0.49 , 5.86 , 4.36 , 2.84 
2014,3,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 83,722.48 ", 34.50 ," 13,482.48 "," 61,990.74 "," 9,418.47 ", 150.09 ," 6,835.97 ", 12.39 , 23.13 ," 1,261.90 "," 3,563.66 ", 459.44 ," 61,033.20 "," 1,686.85 "," 2,301.77 "," 2,278.64 ",," 131,736.70 ",, 0.03 ,-0.73 ,-0.90 ,-6.48 ,-8.01 ,-4.03 
2014,4,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 86,553.51 ", 42.64 ," 16,861.66 "," 62,765.92 "," 10,242.00 ", 177.51 ," 6,040.26 ", 192.35 , 24.20 ," 1,354.71 "," 4,193.87 ", 307.16 ," 61,297.73 "," 2,833.31 "," 2,839.15 "," 2,814.95 "," 99,005.03 "," 122,946.25 ", 1.24182 , 0.03 , 0.71 , 0.50 , 6.02 , 4.23 , 2.87 
2015,1,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 89,355.04 ", 30.94 ," 20,401.29 "," 63,272.01 "," 10,496.69 ", 286.31 ," 6,062.72 ", 409.49 , 13.74 ," 1,167.20 "," 3,705.95 ", 465.21 ," 61,802.47 "," 3,139.76 "," 2,538.75 "," 2,525.01 "," 96,754.92 "," 114,785.84 ", 1.18636 , 0.03 , 0.59 , 0.35 , 5.05 , 2.96 , 2.24 
2015,2,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 90,939.05 ", 31.86 ," 13,266.39 "," 70,408.28 "," 10,697.82 ", 203.88 ," 6,445.88 ",-360.35 , 22.09 ," 1,431.46 "," 4,582.81 ", 555.87 ," 68,939.73 "," 2,680.99 "," 3,151.35 "," 3,129.26 "," 92,254.69 "," 92,224.69 ", 0.99967 , 0.02 , 0.26 , 0.09 , 2.18 , 0.80 , 0.83 
2015,3,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 93,867.84 ", 30.21 ," 15,736.25 "," 71,449.82 "," 11,415.34 ", 190.29 ," 7,052.93 ", 55.87 , 21.05 ," 1,202.88 "," 4,494.55 ", 473.64 ," 69,903.97 "," 3,188.18 "," 3,291.67 "," 3,270.62 "," 33,601.71 "," 99,215.05 ", 2.95268 , 0.03 , 0.31 , 0.13 , 2.57 , 1.05 , 1.02 
2015,4,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 96,623.50 ", 121.00 ," 18,667.57 "," 70,459.90 "," 11,460.98 ", 345.97 ," 7,462.63 ", 4.77 , 27.48 ," 1,946.67 "," 5,402.41 ", 430.89 ," 68,453.63 "," 4,903.16 "," 3,455.74 "," 3,428.26 ",," 81,754.16 ",, 0.03 ,-0.71 ,-0.92 ,-5.97 ,-7.78 ,-3.85 
2016,1,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 98,749.63 ", 108.34 ," 21,265.00 "," 70,671.06 "," 11,333.16 ", 198.46 ," 8,524.89 ", 12.74 , 17.05 ," 1,420.10 "," 3,678.50 ", 465.26 ," 68,662.02 "," 5,130.87 "," 2,258.40 "," 2,241.35 ",," 74,283.78 ",, 0.02 ,-0.70 ,-0.93 ,-6.06 ,-8.11 ,-3.95 
2016,2,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 100,386.61 ", 121.83 ," 16,216.89 "," 77,975.00 "," 12,006.52 ", 283.40 ," 8,706.77 ", 7.64 , 20.29 ," 1,359.41 "," 3,676.13 ", 546.18 ," 76,074.61 "," 4,950.67 "," 2,316.72 "," 2,296.43 "," 91,324.64 "," 80,164.08 ", 0.87779 , 0.02 , 0.04 ,-0.14 , 0.34 ,-1.17 ,-0.23 
2016,3,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 104,615.23 ", 117.36 ," 18,472.39 "," 78,629.91 "," 12,447.82 ", 300.10 ," 9,149.04 ", 27.98 , 27.37 ," 1,475.08 "," 4,277.61 ", 606.59 ," 76,710.32 "," 5,930.80 "," 2,802.53 "," 2,775.16 "," 89,074.53 "," 78,003.97 ", 0.87572 , 0.04 , 0.01 ,-0.18 , 0.10 ,-1.53 ,-0.40 
2016,4,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 109,172.65 ", 130.46 ," 3,510.77 "," 76,089.47 "," 13,361.90 ", 357.47 ," 10,460.05 ", -   , 46.75 ," 1,985.65 "," 4,206.62 ", 808.96 ," 72,057.94 "," 6,391.83 "," 2,220.97 "," 2,174.22 "," 28,141.43 "," 83,404.24 ", 2.96375 , 0.04 , 0.10 , 0.03 , 0.85 , 0.28 , 0.32 
2017,1,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 114,860.09 ", 87.29 ," 8,011.56 "," 78,191.76 "," 12,131.54 ", 261.47 ," 10,947.18 ", 9.23 , 18.77 ," 1,777.64 "," 3,935.02 ", 357.71 ," 74,278.48 "," 4,989.15 "," 2,157.38 "," 2,138.61 "," 24,091.23 "," 94,474.81 ", 3.92154 , 0.05 , 0.18 , 0.07 , 1.66 , 0.68 , 0.65 
2017,2,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 115,421.28 ", 92.26 ," 10,823.36 "," 76,300.88 "," 11,616.74 ", 335.93 ," 10,493.26 ", 24.59 , 39.93 ," 1,709.09 "," 4,307.51 ", 425.22 ," 72,589.70 "," 4,952.72 "," 2,598.43 "," 2,558.49 ",," 93,124.74 ",, 0.00 ,-0.63 ,-0.75 ,-6.25 ,-7.50 ,-3.78 
2017,3,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 115,028.93 ", 92.62 ," 10,583.71 "," 76,379.19 "," 11,592.81 ", 428.04 ," 9,768.87 ", 56.04 , 79.88 ," 1,702.75 "," 3,610.51 ", 516.22 ," 72,674.23 "," 5,387.35 "," 1,907.76 "," 1,827.88 "," 96,004.88 "," 102,005.19 ", 1.06250 ,-0.00 , 0.25 , 0.13 , 2.53 , 1.30 , 1.05 
2017,4,IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA S.A.B DE C.V.,IMP.DES.ECO,IMPULSORA DEL DESARROLLO ECO,1600," 237,310.00 "," 118,026.44 ", 81.07 ," 10,392.84 "," 76,225.73 "," 12,342.28 ", 520.48 ," 8,041.10 ",-1.84 , 118.42 ," 1,459.42 "," 4,250.40 ", 376.10 ," 72,431.47 "," 6,354.34 "," 2,790.98 "," 2,672.56 "," 89,944.57 "," 99,005.03 ", 1.10073 , 0.03 , 0.23 , 0.10 , 2.15 , 1.00 , 0.87 
2007,2,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 839.59 , 3.80 , 710.76 , -   , 782.92 , 211.11 , 1.54 ,,,,,, -   , 51.33 ,,,,,,-0.99 , -   ,-0.85 , -   ,-0.91 ,-0.44 
2007,3,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 808.57 , 3.22 , 699.14 , -   , 780.65 , 184.75 , 2.49 ,, 26.22 ,-2.27 , 30.13 , 13.09 , -   , 22.21 , 32.40 , 6.19 ,,,,-0.04 , -   ,-0.86 , -   ,-0.90 ,-0.44 
2007,4,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 802.76 , 3.23 , 711.76 , -   , 776.62 , 187.42 , 2.15 ,, 23.36 , 0.13 , 29.38 , 14.93 , -   , 20.76 , 29.25 , 5.90 ,,,,-0.01 , -   ,-0.89 , -   ,-0.92 ,-0.45 
2008,1,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 801.25 , 3.08 , 728.57 , -   , 774.21 , 189.63 , 2.02 ,, 21.51 ,-2.63 , 24.30 , 11.94 , -   , 21.94 , 26.93 , 5.42 ,,,,-0.00 , -   ,-0.91 , -   ,-0.94 ,-0.46 
2008,2,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 798.64 , 3.09 , 736.63 , -   , 771.75 , 190.85 , 1.29 ,, 23.75 ,-2.33 , 27.26 , 8.14 , -   , 21.15 , 29.59 , 5.84 ,,,,-0.00 , -   ,-0.92 , -   ,-0.95 ,-0.47 
2008,3,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 797.86 , 2.76 , 753.66 , -   , 769.29 , 194.27 , 1.64 , 0.01 , 24.93 ,-2.16 , 28.41 , 15.38 , -   , 22.36 , 30.57 , 5.64 ,,,,-0.00 , -   ,-0.94 , -   ,-0.98 ,-0.48 
2008,4,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 791.30 , 3.11 , 774.59 , -   , 766.88 , 196.70 , 1.45 ,, 21.51 ,-3.87 , 23.11 , 21.60 , -   , 18.03 , 26.98 , 5.47 ,,,,-0.01 , -   ,-0.98 , -   ,-1.01 ,-0.50 
2009,1,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 786.19 , 1.96 , 790.08 , -   , 764.42 , 198.18 , 1.35 , 0.00 , 15.11 ,-7.68 , 11.26 , 12.88 , -   , 16.63 , 18.93 , 3.83 ,,,,-0.01 , -   ,-1.00 , -   ,-1.03 ,-0.51 
2009,2,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 781.46 , 1.92 , 809.07 , -   , 761.96 , 199.58 , 0.85 ,, 13.08 ,-10.06 , 6.13 , 5.96 , -   , 14.90 , 16.19 , 3.11 ,,,,-0.01 , -   ,-1.04 , -   ,-1.06 ,-0.52 
2009,3,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 782.37 , 1.56 , 852.09 , -   , 759.50 , 202.38 , 0.74 ,, 9.57 ,-0.55 , 10.03 , 9.75 , -   , 18.73 , 10.57 , 1.01 ,,,, 0.00 , -   ,-1.09 , -   ,-1.12 ,-0.55 
2009,4,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 779.64 , 1.29 , 872.38 , -   , 757.04 , 205.05 , 1.04 ,, 19.41 ,-17.02 , 6.59 , 12.23 , -   , 18.47 , 23.62 , 4.20 ,,,,-0.00 , -   ,-1.12 , -   ,-1.15 ,-0.57 
2010,1,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 773.81 , 2.24 , 900.71 , -   , 754.64 , 214.96 , 0.80 , -   , 9.18 ,-4.51 , 6.98 , 20.73 , -   , 14.34 , 11.50 , 2.31 ,,,,-0.01 , -   ,-1.16 , -   ,-1.19 ,-0.59 
2010,2,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 775.78 , 2.35 , 901.51 , -   , 752.23 , 215.78 , 1.57 , -   , 8.85 ,-2.42 , 8.34 ,-3.32 , -   , 17.83 , 10.76 , 1.91 ,,,, 0.00 , -   ,-1.16 , -   ,-1.20 ,-0.59 
2010,3,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 774.36 , 1.73 , 912.73 , -   , 749.82 , 218.16 , 0.71 , -   , 8.68 ,-3.69 , 6.85 , 8.53 , -   , 20.30 , 10.54 , 1.86 ,,,,-0.00 , -   ,-1.18 , -   ,-1.22 ,-0.60 
2010,4,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 768.43 , 1.46 , 927.39 , -   , 747.42 , 218.24 , 1.04 , -   , 7.56 ,-3.08 , 6.92 , 17.56 , -   , 16.72 , 10.00 , 2.44 ,,,,-0.01 , -   ,-1.21 , -   ,-1.24 ,-0.61 
2011,1,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 769.36 , 1.64 , 943.48 , -   , 745.01 , 223.69 , 0.97 , -   , 8.40 ,-2.78 , 7.50 , 12.22 , -   , 19.94 , 10.28 , 1.88 ,,,, 0.00 , -   ,-1.23 , -   ,-1.27 ,-0.62 
2011,2,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 760.42 , 1.50 , 930.97 , -   , 742.60 , 212.53 , 2.84 , -   , 8.75 ,-1.28 , 9.68 ,-4.93 , -   , 11.68 , 10.97 , 2.22 ,,,,-0.01 , -   ,-1.22 , -   ,-1.25 ,-0.62 
2011,3,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 774.36 , 1.73 , 912.73 , -   , 749.82 , 218.16 , 0.71 , -   , 9.57 ,-6.56 , 4.99 , 18.64 , -   , 20.30 , 11.55 , 1.98 ,,,, 0.02 , -   ,-1.18 , -   ,-1.22 ,-0.60 
2011,4,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 774.36 , 1.73 , 912.73 , -   , 749.82 , 218.16 , 0.71 , -   , -   , -   , -   , -   , -   , 20.30 , -   , -   ,,,, -   , -   ,-1.18 , -   ,-1.22 ,-0.60 
2012,1,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 760.42 , 1.50 , 930.97 , 7.08 , 742.60 , 212.53 , 2.84 , -   , 17.15 , 0.09 , 17.18 , -   , -   , 11.68 , 17.10 ,-0.05 ,,,,-0.02 , -   ,-1.23 , -   ,-1.26 ,-0.62 
2012,2,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 760.42 , 1.50 , 930.97 , 7.08 , 742.60 , 212.53 , 2.84 , -   , -   , -   , -   , -   , -   , 11.68 , -   , -   ,,,, -   , -   ,-1.23 , -   ,-1.26 ,-0.62 
2012,3,INDUSTRIA AUTOMOTRIZ S.A. DE C.V.,IND.AUTO.,INDUSTRIA AUTOMOTRIZ,5531," 441,310.00 ", 760.42 , 1.50 , 930.97 , 7.08 , 742.60 , 212.53 , 2.84 , -   , -   , -   , -   , -   , -   , 11.68 , -   , -   ,,,, -   , -   ,-1.23 , -   ,-1.26 ,-0.62 
2007,2,INDUSTRIAS BACHOCO S.A.B DE C.V.,BACHOCO,INDUSTRIAS BACHOCO,2015," 311,615.00 "," 17,904.83 "," 3,720.63 "," 1,436.42 ", 60.23 ," 9,528.19 ", 821.74 ," 3,373.35 ",,,,,, 60.23 , 916.64 ,,," 14,196.00 "," 17,904.00 ", 1.26120 , 22.55 , 1.00 , 0.92 , 1.87 , 1.72 , 1.38 
2007,3,INDUSTRIAS BACHOCO S.A.B DE C.V.,BACHOCO,INDUSTRIAS BACHOCO,2015," 311,615.00 "," 18,747.57 "," 4,132.92 "," 1,685.53 ", 53.10 ," 9,744.68 "," 1,018.58 "," 3,446.19 ",," 3,673.01 ", 505.33 ," 4,762.77 ", 118.61 , 53.10 ," 1,076.95 "," 4,257.44 ", 584.43 ," 6,000.00 "," 16,716.00 ", 2.78600 , 0.05 , 0.89 , 0.80 , 1.71 , 1.54 , 1.23 
2007,4,INDUSTRIAS BACHOCO S.A.B DE C.V.,BACHOCO,INDUSTRIAS BACHOCO,2015," 311,615.00 "," 19,014.62 "," 4,220.49 "," 1,516.53 ", 50.76 ," 10,140.30 "," 1,137.84 "," 3,039.95 ",," 3,979.71 ", 219.81 ," 4,805.76 ", 59.05 , 50.76 ," 1,259.76 "," 4,585.94 ", 606.24 ,," 17,412.00 ",, 0.01 ,-0.00 ,-0.08 ,-0.01 ,-0.15 ,-0.06 
2008,1,INDUSTRIAS BACHOCO S.A.B DE C.V.,BACHOCO,INDUSTRIAS BACHOCO,2015," 311,615.00 "," 19,391.47 "," 4,098.23 "," 1,685.94 ", 43.63 ," 10,488.49 "," 1,214.83 "," 3,162.01 ",," 3,918.01 ", 244.35 ," 4,743.31 ", 21.50 , 43.63 ," 1,269.74 "," 4,498.96 ", 580.95 ,," 15,678.00 ",, 0.02 ,-0.00 ,-0.09 ,-0.00 ,-0.16 ,-0.07 
2008,2,INDUSTRIAS BACHOCO S.A.B DE C.V.,BACHOCO,INDUSTRIAS BACHOCO,2015," 311,615.00 "," 19,644.80 "," 4,472.74 "," 2,025.10 ", 72.70 ," 10,636.54 "," 1,347.91 "," 2,878.82 ",," 4,092.85 ", 311.63 ," 4,987.49 ", 48.69 , 72.70 ," 1,282.64 "," 4,675.85 ", 583.01 ," 45,168.00 "," 14,994.00 ", 0.33196 , 0.01 , 0.76 , 0.66 , 1.40 , 1.21 , 1.01 
2008,3,INDUSTRIAS BACHOCO S.A.B DE C.V.,BACHOCO,INDUSTRIAS BACHOCO,2015," 311,615.00 "," 19,121.15 "," 4,919.40 "," 1,684.46 ", 62.99 ," 10,717.37 "," 1,184.19 "," 1,987.66 ", 240.93 ," 4,352.78 ",-243.63 ," 4,704.54 ", 111.35 , 62.99 ," 1,128.58 "," 4,948.17 ", 595.39 ," 15,300.00 "," 13,656.00 ", 0.89255 ,-0.03 , 0.71 , 0.62 , 1.27 , 1.11 , 0.93 
2008,4,INDUSTRIAS BACHOCO S.A.B DE C.V.,BACHOCO,INDUSTRIAS BACHOCO,2015," 311,615.00 "," 19,753.23 "," 5,157.47 "," 2,536.05 ", 397.28 ," 10,689.08 "," 1,942.17 "," 1,972.21 ",," 5,118.00 ",-79.12 ," 5,674.27 ", 671.64 , 397.28 ," 1,568.38 "," 5,753.39 ", 635.40 ," 14,196.00 "," 9,594.00 ", 0.67582 , 0.03 , 0.47 , 0.34 , 0.86 , 0.62 , 0.57 
2009,1,INDUSTRIAS BACHOCO S.A.B DE C.V.,BACHOCO,INDUSTRIAS BACHOCO,2015," 311,615.00 "," 18,842.34 "," 3,862.15 "," 1,714.26 ", 381.92 ," 10,684.28 "," 1,098.75 "," 2,448.76 ", 140.45 ," 4,765.16 ", 494.78 ," 5,866.77 ", 637.16 , 381.92 ," 1,331.60 "," 5,371.99 ", 606.83 ," 16,080.00 "," 8,280.00 ", 0.51493 ,-0.05 , 0.42 , 0.33 , 0.74 , 0.58 , 0.52 
2009,2,INDUSTRIAS BACHOCO S.A.B DE C.V.,BACHOCO,INDUSTRIAS BACHOCO,2015," 311,615.00 "," 19,352.36 "," 4,038.73 "," 2,171.81 ", 235.68 ," 10,620.27 "," 1,260.62 "," 2,802.37 ",," 4,535.77 ", 858.63 ," 5,991.14 ",-593.08 , 235.68 ," 1,352.84 "," 5,132.51 ", 596.74 ,," 14,304.00 ",, 0.03 ,-0.01 ,-0.12 ,-0.02 ,-0.23 ,-0.10 
2009,3,INDUSTRIAS BACHOCO S.A.B DE C.V.,BACHOCO,INDUSTRIAS BACHOCO,2015," 311,615.00 "," 19,507.11 "," 4,413.04 "," 2,179.21 ", 546.80 ," 10,949.04 "," 1,255.23 "," 2,259.94 ",," 4,937.54 ", 35.30 ," 5,613.60 ", 22.78 , 546.80 ," 1,331.42 "," 5,578.30 ", 640.76 ," 48,624.00 "," 13,740.00 ", 0.28258 , 0.01 , 0.68 , 0.56 , 1.20 , 1.01 , 0.86 
2009,4,INDUSTRIAS BACHOCO S.A.B DE C.V.,BACHOCO,INDUSTRIAS BACHOCO,2015," 311,615.00 "," 19,838.25 "," 4,519.15 "," 2,675.43 ", 371.97 ," 10,910.13 "," 1,722.69 "," 2,502.68 ",," 5,092.59 ", 38.01 ," 5,800.31 ", 28.94 , 371.97 ," 1,497.55 "," 5,762.30 ", 669.71 ," 13,380.00 "," 15,000.00 ", 1.12108 , 0.02 , 0.74 , 0.60 , 1.34 , 1.10 , 0.94 
